id,accId,title,year,dateText
21638,T07107,Fish,1926,1926
14401,A00894,[title not known],1858,c.1858
6342,T04295,Portrait of a Girl In Profile to the Left (Cutout),"",date not known
40869,D13501,Roslin Castle,1818,1818
6133,P04272,"Blue and Deep Violet with Orange, Brown and Green : April 1970",1970,1970
21881,P77903,Him,1996,1996
46452,D19099,"A Carriage, with Distant Street Scene",1825,1825
51372,D24035,Tancarville,1832,1832
57687,D30434,"Sketches Including One of ?the Dilsberg from Neckarsteinach, and One of the Ehrenberg",1844,1844
20368,T06586,Alfred and the Neat-Herd’s Wife (after Henry Fuseli),1797,"1797, published 1798"
62082,D34928,[inscription by Turner],1830,c.1830–41
65081,D41383,"Stonehenge from South-East, with the Setting Sun",1811,1811
37184,D09805,"Gledhow Hall, Leeds",1816,1816
59719,D32517,Shipping,1835,1835
44966,D17610,"Edinburgh from Mill’s Mount Battery, Edinburgh Castle",1822,1822
7298,A00268,[title not known],"",date not known
45081,D17726,A Storm,1822,c.1822–3
12457,P05081,Origin of Species,1971,1971
10695,T01196,1969 (Carnac No. 1),1969,1969
5460,T01603,Work in the Fields,1920,c.1920
25779,T11433,[title not known],"",date not known
59951,D32758,Four Scenes,1837,c.1837–41
69713,A01583,[title not known],"",date not known
4215,N01526,Faults on Both Sides,1861,1861
53316,D25979,"Innerwick Castle, East Lothian",1831,c.1831
98504,AR00624,La Rivoluzione Siamo Noi,1972,1972
23715,T10047,"Edinburgh, Castle Hill",1809,1809
6890,N04837,L’Infirmière,1914,c.1914–8
34119,D06729,Verses (Inscriptions by Turner),1808,c.1808
15312,T04643,Martigny,1830,1830
12841,P01854,My Eye is a Mouth,1966,1966–9
62537,D35410,A Viaduct in a Valley ?near Boulogne,1845,1845
62096,D34942,"Guards at the Provost’s Banquet, Edinburgh",1822,1822
23522,T09219,Study of Dog,"",date not known
23346,T08278,Waterfall near the Lake of Killarney,1771,c.1771
45883,D18530,Sky,1821,1821
51759,D24422,Fontainebleau,1832,1832
42498,D15142,"Studies of Sculptural Fragments from the Vatican Museums, Including a Torso of a Satyr and the Grave Altar of Q. Gaius Musicus and Volumnia Ianuaria",1819,1819
33133,D05741,A House among Trees,1806,c.1806–10
69857,A01727,[title not known],"",date not known
66662,P78502,Untitled,1976,"1976, printed 2000"
24870,T10453,[title not known],"",date not known
52176,D24839,At Rouen,1830,c.1830
22993,T08171,Linlithgow Castle,"",date not known
48588,D21245,"Mountains, with Buildings",1828,c.1828
51584,D24247,?View at St Cloud,1832,1832
57171,D29909,"(1) Schlösschen Weil, near Esslingen; (2) View on the Neckar",1833,1833
21530,P77806,Untitled (Rabat),1964,1964
39977,D12609,(1) Raby Castle; (2) Fighting Stags,1817,1817
24878,T10501,[title not known],"",date not known
34390,D07000,?Tabley: Men Taking Up Nets,1808,1808
6343,T04296,Sketch of a Pug Dog,"",date not known
62337,D35209,(1) Burg Rheinfels; (2) Burg Katz,1844,1844
1602,N03472,Study of a Man Painting,1839,1839
8123,P07051,"The Cultural Value of Fear, Distrust and Hypochondria",1966,1966
29647,D02244,Study of Three Hen Turkeys,1799,1799
56730,D29465,Coast Scene,1835,c.1835–40
64780,D41034,[title not known],1837,1837–41
25375,T11071,[title not known],1819,1819
47116,D19763,Five Sketches of Wolfer Kloster from Different Viewpoints Going Downstream round the Gockelsberg,1824,1824
33491,D06100,"A Plough, with Men and a Horse",1806,c.1806–8
19463,P20035,[no title],1990,1990
5250,P08080,Our Lady of Lourdes,1920,1920
4826,T02157,Sketch,1918,1918–9
49786,D22448,"The Banks of the River Thames at Barnes, with Hammersmith Bridge in the Distance",1827,c.1827
43498,D16142,Rome and the River Tiber from the North,1819,1819
9089,N05611,Mother and Son,1910,c.1910
55037,D27710,"Venice, for Rogers’s ‘Italy’",1826,c.1826–7
41976,D14614,Port of Ancona,1819,1819
994,P06036,Roman Wall I,1960,1960
42197,D14835,Sketch,1828,1828–9
7689,A00659,[title not known],"",date not known
21978,P77938,[no title],1995,1995
15206,T04537,"Knaresborough, Yorkshire",1828,1828
61473,D34305,Mountain Pass,1830,c.1830–41
55655,D28336,Distant View of Oxford,1839,1839
36897,D09518,?Lydford Watermill,1814,1814
12829,P01842,View of the Emme,1971,1971
12822,P01835,Cologne,1970,1970
14021,N05740,Tapping a Blast Furnace,1941,1941–2
13288,T01243,Harbour on Bornholm,1928,1928
24539,T09618,Camp Scene,"",date not known
52457,D25120,[title not known],1830,c.1830
9023,P03278,The Pavilion,1969,1969–72
56789,D29525,Coast Scene,1835,c.1835–40
14783,N00527,"Venice, the Bridge of Sighs",1840,exhibited 1840
1544,P07210,Rebus,1973,1973
28854,D01448,"Tygwyn Ferry, Looking ?North or North-East, with Houses and Ships in the Mid-Distance",1798,1798
10412,N02331,"A Roadside, Leigh",1834,1834
19809,T06081,"Exeter, engraved by T. Jeavons",1829,published 1829
53983,D26646,Glen Croe Looking North-West to Ben Arthur,1831,1831
5874,P01161,Fay-le-Bac,1968,1968
62726,D35618,A Church,1845,1845
45020,D17664,Three Sketches of Shipping at Sea; Mulgrave; Scarborough Castle and Robin Hood’s Bay,1822,1822
59056,D31836,Views from Canal to St Mark’s,1840,1840
48970,D21628,"Torrinieri, ?Montalcino, and Saint Quirico [Turner]",1828,1828
64802,D41056,Inscription by Turner: Numbers and ?Names,1830,c.1830
11896,P01694,A Verse from the Death of a Guiser,1971,1971
29147,D01742,"A Ruined Castle, with a Church to the Left",1798,1798–9
56066,D28749,Views; One of ?Andernach [Turner],1834,c.1834
3469,T02874,"John O’Groats, Caithness",1814,date not known
6933,T01129,25. 4. 69,1969,1969
55423,D28104,Distant View of Franchimont from the Liège-Spa Road South of the Castle,1839,1839
11196,P04762,Parrot,1964,1964
60313,D33134,At Lucerne,1841,c.1841
2252,A01067,Seated Woman,1899,c.1899
566,T00608,"Missa Dura: The Knight, Crystal Night, House No. 5",1958,1958–60
3606,T03011,"Fowey Castle, Cornwall",1814,date not known
3894,P02531,[no title],1973,1973
10546,N05716,The Messerschmidt in Windsor Great Park,1940,1940
38332,D10957,"The Entrance of Wensleydale from near Middleham Bridge, with a Detail of the Keep of Knaresborough Castle",1816,1816
4711,P07988,Self-Portrait,1980,1980
51219,D23882,"Town, with Church",1829,?1829
59376,D32159,"Venice: Looking along the Riva degli Schiavoni, from near the Rio dell’Arsenale",1840,1840
44942,D17586,View of the Firth of Forth Towards Blackness Castle,1822,1822
50673,D23336,"Study of Clouds, Etc.",1826,1826
40118,D12750,Quayside Scene at Bonn with Shipping,1817,1817
31713,D04320,Commentary on Guercino’s ‘Mars and Venus’ (Inscription by Turner),1802,1802
35607,D08218,"The Lake of Geneva, from above Clarens",1810,c.1810
43725,D16369,"View of the Colosseum from the Palatine Hill, Rome",1819,1819
24014,T09289,Woodland Scene,"",date not known
38622,D11247,Bolton Castle from the East,1816,1816
83200,P79110,Albert Oehlen and Diedrich Diederichsen present: The Four Best Films in the World,1986,1986
54045,D26708,"Lochleven Castle, Kinross",1834,1834
21307,P11389,Opus 8,1969,c.1969
6248,T04201,Study for Mercury,"",date not known
42911,D15555,"Four Views in the Gulf of Naples: Including the Rione Terra, Pozzuoli from the Sea; and Moonlight on the Bay of Baiae",1819,1819
61785,D34617,Ruins of Castle,1830,c.1830–41
50184,D22847,Arundel Castle,1830,c.1830
4039,T03566,The Kessler Family on Horseback,1931,1931
52536,D25199,Tancarville: Colour Beginning,1839,c.1839
6076,T03148,Hollow Form with Inner Form,1968,1968
33124,D05732,?Above Hastings: a Bay from the Cliffs,1806,c.1806–10
61162,D33994,"The Church of Rolleboise, close to Mantes",1828,1828 (or 1836)
27210,P11720,The Judgement of Paris (2),1998,1998
8441,T01974,Homer Reciting his Poems,1790,1790
14171,P06815,Norfolk Farm,1977,1977
99398,T12686,Study for ‘Auction’,1975,1975
14380,T00465,Emile Bernard,1885,1885
105905,AR00964,"Joseph Beuys: Postcards. Museum for Post and Communication, Nuremberg",2000,2000
58897,D31673,Town,1833,1833
35661,D08272,English Landscape,1810,c.1810
63152,D36064,The Castle of Schaffhausen,1830,after c.1830
12646,N00400,"Entrance to the North Transept, Cathedral of Burgos",1835,"1835, exhibited 1836"
9888,P02366,Girl Seated at Desk I,1974,1974
34047,D06656,"Two Barges, with Sails Set",1806,c.1806–14
35711,D08322,Reading from the River Thames,1807,c.1807–14
38972,D11598,"A River, with a Rainbow",1816,c.1816
32417,D05025,Study for the ‘Bridgewater Sea-Piece’,1799,c.1799–1805
23267,T08178,"Portrait of a Man in a Fur Cap, Three-Quarters to Right","",date not known
56770,D29505,Nice,1835,c.1835–40
22825,T09413,A Tree in the Wood near Albano,1774,1774
59792,D32593,"View on River; Buildings, Etc.",1833,?1833
57655,D30400,"(1) Schloss Horneck, Looking Upstream; (2) Distant View of Wimpfen",1844,1844
80034,T11801,#15 Point,1993,1993
56026,D28709,Boats on River,1834,c.1834
41336,D13972,Two Landscapes beside a Lake,1819,c.1819
32151,D04758,The River Seine,1802,1802
56524,D29254,Chambéry from the North,1836,1836
25245,T11291,[title not known],"",date not known
31574,D04179,"Blair Atholl, Looking towards Killiecrankie",1801,c.1801
27380,T07695,The Ember (Italian Immigrant),1926,1926
1344,P01371,Plan II,1972,1972
39337,D11968,Castle Howard and The Mausoleum from the Road Between Malton and York near Crambe Beck,1816,c.1816–18
21537,T07042,A Scene on the Medway,1780,c.1780–1
30800,D03404,"The Pass of Killiecrankie, with the Old Bridge of Garry",1801,c.1801
11537,P01274,"Six Times Eight, Dreaming",1974,1974
12065,P06805,Seaton,1977,1977–8
3563,T02968,West Cowes,1814,date not known
52932,D25595,"Brough Castle, Cumbria",1831,1831
48944,D21602,Poggibonsi [Turner],1828,1828
32086,D04693,A Mountain Pass; ?St Gotthard. Building to the Right,1802,1802
42918,D15562,Part of a View of Lake Albano from the Galleria di Sopra,1819,1819
4929,N05845,Landscape with Gipsies,1753,c.1753–4
36140,D08753,"Lantern Hill and St Nicholas’s Chapel, Ilfracombe",1811,1811
32148,D04755,"Magdalen Bridge and Tower, Oxford",1802,1802–3
108913,T13090,Gardeners,1978,1978–9
22772,T10565,?Paris: The Courtyard of a House,1831,1831
77623,P78716,Untitled Figure 5,2001,2001
43545,D16189,"The Interior of the Portico of St Peter’s, Rome, from the Northern Vestibule",1819,1819
45775,D18420,Arundel Castle,1824,c.1824
62983,D35895,"Valley, with Castle on Rock",1830,after c.1830
81050,P78909,Cross for Me - Kiss for You,2000,2000
12432,N05728,Paratroops outside Breville,1944,1944
57026,D29764,Mainz: Five Sketches Looking Downstream,1833,1833
29994,D02591,Two Boats under Sail,1801,1801
45980,D18627,River Scene,1825,c.1825
13682,N05148,Daphne,1940,1940
15296,T04627,Palace of La Belle Gabrielle,1834,1834
8725,P01067,[no title],1973,1973
2598,N01817,"The Gleaners, Brighton",1824,1824
38661,D11286,"Askrigg and Wensleydale, with a View of Semer Water",1816,1816
10372,T00172,Objective Abstraction,1935,c.1935–6
1962,N03324,Stirling Castle,1914,?c.1914
31761,D04368,Colour Keys of Nicolas Poussin’s ‘Landscape with Diogenes’ and ‘St John Baptising the People’ (Inscriptions by Turner),1802,1802
58467,D31231,Two Groups of Seated Figures; Also Views of Andernach [Turner],1843,1843
25049,T10656,[title not known],"",date not known
40133,D12765,Hill Seen through Trees,1817,1817
41564,D14201,"The Piazza Castello, Turin",1819,1819
61444,D34276,"Mountains, near Geneva",1830,c.1830–41
57650,D30394,Heidelberg: The Mannheim Gate,1844,1844
23510,T09240,A Cart and Horse,"",date not known
12564,T02348,Abstract Painting No. 439,1978,1978
10391,N01040,A Mountain Stream,1843,c.1843
605,T03803,"Index: The Studio at 3 Wesley Place (VI), Illuminated by an Explosion nearby",1982,1982
108599,P79833,"Jean-Pierre Bemba, presidential candidate, enters a stadium in central Kinshasa flanked by his bodyguards, July 2006",2006,2006
1937,A00153,"Old Palais de Justice, Malines",1850,1850
36747,D09368,"Landscape with Trees, Probably near the Highgate Archway",1813,1813
25347,T11043,[title not known],1819,1819
37769,D10393,Rosehill Park,1816,c.1816
24549,T09625,Sheet from a Sketchbook Used in Spain,"",date not known
3819,T04863,Still Life,1938,c.1938–43
10287,T01840,Two Warps and Wefts of Short Lines 0° 90°,1955,1955–6
8899,T03495,"David and Goliath, on a Column",1933,1933
56097,D28780,Boats; Also Kriester - Krisenberg [Turner] (?Kreuzberg),1834,c.1834
1417,N04770,Landscape in the Campagna (?),"",date not known
11156,P02055,35. Shots from Peep Show,1972,1972
13531,P01277,III,1971,1971
26505,T07494,"Space, Time and Four Dimensions",1992,1992–5
46347,D18994,"Views on River, Rotterdam",1825,1825
5248,P08078,Hottentot,1920,1920
11242,P04808,[no title],1967,1967
10503,N01926,In the Country of Constable,1903,1903
81015,T12032,Letter Rain,1959,1959
123795,P80244,Fünf Miniaturen,1972,1972
50178,D22841,"Landscape, with Distant Hill",1830,c.1830
104505,T13005,Island Universe,2005,2005–8
51775,D24438,View,1832,1832
33597,D06206,Blank,1805,1805
23960,T09284,Decoration for a Staircase,1719,1719
6256,T04209,Side View of a Bull’s Head,"",date not known
23,T07843,Overflowing Blood Machine,1970,1970
61965,D34810,Views of Towns,1830,c.1830–41
98220,AR00582,Untitled (Hanging Knife),1991,1991
63780,D40009,Indications of Transfer Process,1810,c.1810
7445,A00415,[title not known],"",date not known
37439,D10061,"Details - Port Admiral, The Admiral [Turner], Etc.",1814,1814
25471,T11115,Humiliation,1807,1807
52347,D25010,[title not known],1830,c.1830
51544,D24207,Versailles,1832,1832
65020,D41322,Clovelly Harbour,1811,1811
36081,D08694,Plymouth: Mount Batten and Mount Edgcumbe from Cattedown,1811,1811
54916,D27589,Vignette Study; for ?Campbell’s ‘Poetical Works’,1835,c.1835–36
47351,D19999,Shipping,1824,1824
32368,D04976,The Pier at Calais with a Rowing Boat and Sailing Boat in Rough Water,1799,c.1799–1805
12811,N05234,"How Sir Galahad, Sir Bors and Sir Percival Were Fed with the Sanct Grael; but Sir Percival’s Sister Died by the Way",1864,1864
55115,D27795,Ship on Fire,1834,c.1834
9325,P05377,Chance and Order VI,1976,1976
9451,T03673,Fibonacci Tables,1970,1974–6
37099,D09720,The Outskirts of Ivybridge,1814,1814
9744,P02133,Two Women,1970,1970
50078,D22741,A Lady in a Black Dress at her Toilet,1827,1827
1848,T00787,Sacking and Red,1954,1954
44594,D17238,A Blasted Oak,1821,c.1821
35457,D08068,"Inscription by Turner: A List of Fittings for Sandycombe Lodge, Twickenham",1809,c.1809–11
62046,D34892,"Lake, with Mountains",1830,c.1830–41
2689,T04028,Mill Stream,"",date not known
23628,T09961,"Two Seated Figures with a Mirror. Verso: A Girl, Half Length, to Left","",date not known
96225,P79601,[no title],2001,"2001, reproduced 2007"
94142,P79325,dada,2006,2006
9429,T00498,The Antique Room at the Slade: Niobe and Hermes,1952,1952
60363,D33184,Mountains,1841,c.1841
57156,D29894,Stuttgart from the North-East (in Two Instalments),1833,1833
63021,D35933,"Lake, with Mountains",1830,after c.1830
69597,A01467,[title not known],"",date not known
38154,D10779,"A Cloudy Sky above a Wooded Landscape, Perhaps in the Thames Valley",1815,c.1815–16
27697,D00281,A Seated Figure,1794,1794
20456,T06608,Yellow Triptych,1957,1957–9
31051,D03655,"A Tree near a Lake or Pond, with Woods and Hills Beyond, Possibly Copied from Part of a Composition by ?Gaspard Dughet",1801,c.1801
58136,D30897,"Dresden: View from the Basin on the Upper Level of the Zwinger close to the Outer Side of the Wall Pavilion, Looking towards the Neustadt, Bridge, Wall Pavilion, Hofkirche, Schloss and Frauenkirche (the Figures in the Garden Continued in the Sky)",1835,1835
14443,P01323,Camels,1972,1972
41786,D14424,The Waterfront between San Moise and the Piazzetta,1819,1819
61972,D34817,Mountains,1830,c.1830–41
24301,T10209,[title not known],"",date not known
16964,P07159,8. ‘All these confessions ...’,1973,1973
53695,D26358,Doune Castle and the River Teith from the South,1834,1834
66651,P78491,Six Phototext Sequences,1973,1973
13270,N02407,"Recess with Staircase, St Sauveur, Caen",1852,published 1852
51810,D24473,"Paris, from the Barrière de Passy",1832,1832
30095,D02692,Looking over Rocks to the Sea; Part of a Ruined Castle Visible on the Skyline,1801,1801
32644,D05252,Sun Nearly Lost among Clouds,1804,1804
64321,D40572,A View on the Thames,1805,1805
64630,D40883,"Inscription by Turner: A List of Works and Prices; Battlements, Possibly at Buckfast Abbey",1814,c.1814–16
32137,D04744,The Castle of Blâmont,1802,1802
